4.015	0.0999743	0.0999997
4.02	0.0999746	0.0999997
4.025	0.0999749	0.0999997
4.03	0.0999752	0.0999997
4.035	0.0999755	0.0999997
4.04	0.0999757	0.0999997
4.045	0.099976	0.0999998
4.05	0.0999762	0.0999998
4.055	0.0999765	0.0999998
4.06	0.0999767	0.0999998
4.065	0.0999769	0.0999998
4.07	0.0999771	0.0999998
4.075	0.0999773	0.0999998
4.08	0.0999775	0.0999998
4.085	0.0999776	0.0999998
4.09	0.0999778	0.0999998
4.095	0.0999779	0.0999998
4.1	0.0999781	0.0999998
4.105	0.0999782	0.0999998
4.11	0.0999783	0.0999998
4.115	0.0999784	0.0999998
4.12	0.0999785	0.0999998
4.125	0.0999786	0.0999998
4.13	0.0999787	0.0999998
4.135	0.0999787	0.0999998
4.14	0.0999788	0.0999998
4.145	0.0999788	0.0999999
4.15	0.0999789	0.0999999
4.155	0.0999789	0.0999999
4.16	0.0999789	0.0999999
4.165	0.0999789	0.0999999
4.17	0.0999789	0.0999999
4.175	0.0999788	0.0999999
4.18	0.0999788	0.0999999
4.185	0.0999788	0.0999999
4.19	0.0999787	0.0999999
4.195	0.0999787	0.0999999
4.2	0.0999786	0.0999999
4.205	0.0999785	0.0999999
4.21	0.0999784	0.0999999
4.215	0.0999783	0.0999999
4.22	0.0999782	0.0999999
4.225	0.0999781	0.0999999
4.23	0.0999779	0.0999999
4.235	0.0999778	0.0999999
4.24	0.0999776	0.0999999
4.245	0.0999775	0.1
4.25	0.0999773	0.1
4.255	0.0999771	0.1
4.26	0.0999769	0.1
4.265	0.0999767	0.1
4.27	0.0999764	0.1
4.275	0.0999762	0.1
4.28	0.099976	0.1
4.285	0.0999757	0.1
4.29	0.0999754	0.1
4.295	0.0999751	0.1
4.3	0.0999748	0.1
4.305	0.0999745	0.1
4.31	0.0999742	0.1
4.315	0.0999739	0.1
4.32	0.0999735	0.1
4.325	0.0999732	0.1
4.33	0.0999728	0.1
4.335	0.0999724	0.1
4.34	0.099972	0.1
4.345	0.0999716	0.1
4.35	0.0999712	0.1
4.355	0.0999707	0.1
4.36	0.0999703	0.1
4.365	0.0999698	0.1
4.37	0.0999693	0.1
4.375	0.0999688	0.1
4.38	0.0999683	0.1
4.385	0.0999678	0.1
4.39	0.0999672	0.1
4.395	0.0999667	0.1
4.4	0.0999661	0.1
4.405	0.0999655	0.1
4.41	0.0999649	0.1
4.415	0.0999642	0.1
4.42	0.0999636	0.1
4.425	0.0999629	0.1
4.43	0.0999623	0.1
4.435	0.0999615	0.1
4.44	0.0999608	0.1
4.445	0.0999601	0.1
4.45	0.0999593	0.0999999
4.455	0.0999585	0.0999998
4.46	0.0999577	0.0999997
4.465	0.0999569	0.0999996
4.47	0.0999561	0.0999994
4.475	0.0999552	0.0999991
4.48	0.0999543	0.0999987
4.485	0.0999534	0.0999983
4.49	0.0999525	0.0999977
4.495	0.0999515	0.099997
