
2.167	-0.913716 0.406354        0	-1.37057 0.609531        0	  -1.599 0.711119        0

2.168	-0.914226 0.405205        0	-1.37134 0.607808        0	-1.59989 0.709109        0

2.169	-0.914734 0.404056        0	 -1.3721 0.606084        0	-1.60078 0.707098        0

2.17	-0.915241 0.402906        0	-1.37286 0.60436       0	-1.60167 0.705086        0

2.171	-0.915747 0.401756        0	-1.37362 0.602634        0	-1.60256 0.703073        0

2.172	-0.916251 0.400605        0	-1.37438 0.600907        0	-1.60344 0.701059        0

2.173	-0.916754 0.399453        0	-1.37513 0.59918       0	-1.60432 0.699043        0

2.174	-0.917255 0.398301        0	-1.37588 0.597451        0	 -1.6052 0.697027        0

2.175	-0.917755 0.397148        0	-1.37663 0.595722        0	-1.60607 0.695009        0

2.176	-0.918253 0.395994        0	-1.37738 0.593991        0	-1.60694 0.69299       0

2.177	-0.91875 0.39484       0	-1.37812 0.59226       0	-1.60781 0.69097       0

2.178	-0.919245 0.393685        0	-1.37887 0.590528        0	-1.60868 0.688949        0

2.179	-0.919739 0.39253       0	-1.37961 0.588795        0	-1.60954 0.686927        0

2.18	-0.920232 0.391374        0	-1.38035 0.587061        0	-1.61041 0.684904        0

2.181	-0.920723 0.390217        0	-1.38108 0.585325        0	-1.61127 0.68288       0

2.182	-0.921213 0.38906       0	-1.38182 0.583589        0	-1.61212 0.680854        0

2.183	-0.921701 0.387902        0	-1.38255 0.581853        0	-1.61298 0.678828        0

2.184	-0.922187 0.386743        0	-1.38328 0.580115        0	-1.61383 0.676801        0

2.185	-0.922673 0.385584        0	-1.38401 0.578376        0	-1.61468 0.674772        0

2.186	-0.923157 0.384424        0	-1.38473 0.576636        0	-1.61552 0.672742        0

2.187	-0.923639 0.383264        0	-1.38546 0.574896        0	-1.61637 0.670712        0

2.188	-0.92412 0.382103        0	-1.38618 0.573154        0	-1.61721 0.66868       0

2.189	-0.924599 0.380941        0	 -1.3869 0.571412        0	-1.61805 0.666647        0

2.19	-0.925077 0.379779        0	-1.38762 0.569669        0	-1.61889 0.664613        0

2.191	-0.925554 0.378616        0	-1.38833 0.567924        0	-1.61972 0.662579        0

2.192	-0.926029 0.377453        0	-1.38904 0.566179        0	-1.62055 0.660543        0

2.193	-0.926502 0.376289        0	-1.38975 0.564433        0	-1.62138 0.658506        0

2.194	-0.926974 0.375124        0	-1.39046 0.562687        0	-1.62221 0.656468        0

2.195	-0.927445 0.373959        0	-1.39117 0.560939        0	-1.62303 0.654429        0

2.196	-0.927914 0.372793        0	-1.39187 0.55919       0	-1.62385 0.652389        0

2.197	-0.928382 0.371627        0	-1.39257 0.557441        0	-1.62467 0.650347        0

2.198	-0.928848 0.37046       0	-1.39327 0.55569       0	-1.62548 0.648305        0

2.199	-0.929313 0.369293        0	-1.39397 0.553939        0	 -1.6263 0.646262        0

2.2	-0.929776 0.368125        0	-1.39466 0.552187        0	-1.62711 0.644218        0

2.201	-0.930238 0.366956        0	-1.39536 0.550434        0	-1.62792 0.642173        0

2.202	-0.930699 0.365787        0	-1.39605 0.54868       0	-1.62872 0.640127        0

2.203	-0.931158 0.364617        0	-1.39674 0.546925        0	-1.62953 0.638079        0

2.204	-0.931615 0.363446        0	-1.39742 0.54517       0	-1.63033 0.636031        0

2.205	-0.932071 0.362275        0	-1.39811 0.543413        0	-1.63112 0.633982        0

2.206	-0.932526 0.361104        0	-1.39879 0.541656        0	-1.63192 0.631932        0

2.207	-0.932979 0.359932        0	-1.39947 0.539898        0	-1.63271 0.62988       0

2.208	-0.93343 0.358759        0	-1.40015 0.538138        0	 -1.6335 0.627828        0

2.209	-0.93388 0.357586        0	-1.40082 0.536379        0	-1.63429 0.625775        0

2.21	-0.934329 0.356412        0	-1.40149 0.534618        0	-1.63508 0.623721        0

2.211	-0.934776 0.355237        0	-1.40216 0.532856        0	-1.63586 0.621666        0

2.212	-0.935222 0.354063        0	-1.40283 0.531094        0	-1.63664 0.619609        0

2.213	-0.935666 0.352887        0	 -1.4035 0.529331        0	-1.63742 0.617552        0

2.214	-0.936109 0.351711        0	-1.40416 0.527566        0	-1.63819 0.615494        0

2.215	-0.93655 0.350534        0	-1.40482 0.525801        0	-1.63896 0.613435        0

2.216	-0.93699 0.349357        0	-1.40548 0.524036        0	-1.63973 0.611375        0

2.217	-0.937428 0.348179        0	-1.40614 0.522269        0	 -1.6405 0.609314        0

2.218	-0.937865 0.347001        0	 -1.4068 0.520502        0	-1.64126 0.607252        0

2.219	 -0.9383 0.345822        0	-1.40745 0.518733        0	-1.64203 0.605189        0

2.22	-0.938734 0.344643        0	 -1.4081 0.516964        0	-1.64278 0.603125        0

2.221	-0.939166 0.343463        0	-1.40875 0.515195        0	-1.64354 0.60106       0

2.222	-0.939597 0.342283        0	 -1.4094 0.513424        0	-1.64429 0.598994        0

2.223	-0.940026 0.341102        0	-1.41004 0.511652        0	-1.64505 0.596928        0

2.224	-0.940454 0.33992       0	-1.41068 0.50988       0	-1.6458 0.59486       0

2.225	-0.940881 0.338738        0	-1.41132 0.508107        0	-1.64654 0.592791        0

2.226	-0.941306 0.337555        0	-1.41196 0.506333        0	-1.64728 0.590722        0

2.227	-0.941729 0.336372        0	-1.41259 0.504558        0	-1.64803 0.588651        0

2.228	-0.942151 0.335188        0	-1.41323 0.502783        0	-1.64876 0.58658       0

2.229	-0.942572 0.334004        0	-1.41386 0.501006        0	 -1.6495 0.584507        0

2.23	-0.942991 0.33282       0	-1.41449 0.499229        0	-1.65023 0.582434        0

2.231	-0.943408 0.331634        0	-1.41511 0.497451        0	-1.65096 0.58036       0

2.232	-0.943824 0.330449        0	-1.41574 0.495673        0	-1.65169 0.578285        0

2.233	-0.944239 0.329262        0	-1.41636 0.493893        0	-1.65242 0.576209        0

2.234	-0.944652 0.328075        0	-1.41698 0.492113        0	-1.65314 0.574132        0

2.235	-0.945063 0.326888        0	-1.41759 0.490332        0	-1.65386 0.572054        0

2.236	-0.945473 0.3257      0	-1.41821 0.48855       0	-1.65458 0.569975        0

2.237	-0.945882 0.324512        0	-1.41882 0.486768        0	-1.65529 0.567896        0

2.238	-0.946289 0.323323        0	-1.41943 0.484984        0	-1.65601 0.565815        0

2.239	-0.946694 0.322134        0	-1.42004 0.4832      0	-1.65671 0.563734        0

2.24	-0.947098 0.320944        0	-1.42065 0.481415        0	-1.65742 0.561651        0

2.241	-0.947501 0.319753        0	-1.42125 0.47963       0	-1.65813 0.559568        0

2.242	-0.947902 0.318562        0	-1.42185 0.477843        0	-1.65883 0.557484        0

2.243	-0.948302 0.317371        0	-1.42245 0.476056        0	-1.65953 0.555399        0

2.244	 -0.9487 0.316179        0	-1.42305 0.474268        0	-1.66022 0.553313        0

2.245	-0.949096 0.314987        0	-1.42364 0.47248       0	-1.66092 0.551226        0

2.246	-0.949491 0.313794        0	-1.42424 0.47069       0	-1.66161 0.549139        0

2.247	-0.949885 0.3126      0	-1.42483 0.4689      0	-1.6623 0.54705       0

2.248	-0.950277 0.311406        0	-1.42542 0.467109        0	-1.66298 0.544961        0

2.249	-0.950667 0.310212        0	  -1.426 0.465318        0	-1.66367 0.542871        0

2.25	-0.951057 0.309017        0	-1.42658 0.463525        0	-1.66435 0.54078       0

2.251	-0.951444 0.307822        0	-1.42717 0.461732        0	-1.66503 0.538688        0

2.252	-0.95183 0.306626        0	-1.42775 0.459939        0	 -1.6657 0.536595        0

2.253	-0.952215 0.305429        0	-1.42832 0.458144        0	-1.66638 0.534501        0

2.254	-0.952598 0.304233        0	 -1.4289 0.456349        0	-1.66705 0.532407        0

2.255	-0.952979 0.303035        0	-1.42947 0.454553        0	-1.66771 0.530312        0

2.256	-0.953359 0.301837        0	-1.43004 0.452756        0	-1.66838 0.528216        0

2.257	-0.953738 0.300639        0	-1.43061 0.450959        0	-1.66904 0.526119        0

2.258	-0.954115 0.29944       0	-1.43117 0.449161        0	 -1.6697 0.524021        0

2.259	-0.954491 0.298241        0	-1.43174 0.447362        0	-1.67036 0.521922        0

2.26	-0.954865 0.297042        0	 -1.4323 0.445562        0	-1.67101 0.519823        0

2.261	-0.955237 0.295841        0	-1.43286 0.443762        0	-1.67166 0.517723        0

2.262	-0.955608 0.294641        0	-1.43341 0.441961        0	-1.67231 0.515621        0

2.263	-0.955978 0.29344       0	-1.43397 0.44016       0	-1.67296 0.51352       0

2.264	-0.956346 0.292238        0	-1.43452 0.438357        0	 -1.6736 0.511417        0

2.265	-0.956712 0.291036        0	-1.43507 0.436554        0	-1.67425 0.509313        0

2.266	-0.957077 0.289834        0	-1.43562 0.434751        0	-1.67488 0.507209        0

2.267	-0.95744 0.288631        0	-1.43616 0.432946        0	-1.67552 0.505104        0

2.268	-0.957802 0.287427        0	 -1.4367 0.431141        0	-1.67615 0.502998        0

2.269	-0.958163 0.286224        0	-1.43724 0.429335        0	-1.67679 0.500891        0

2.27	-0.958522 0.285019        0	-1.43778 0.427529        0	-1.67741 0.498784        0

2.271	-0.958879 0.283815        0	-1.43832 0.425722        0	-1.67804 0.496675        0

2.272	-0.959235 0.282609        0	-1.43885 0.423914        0	-1.67866 0.494566        0

2.273	-0.959589 0.281404        0	-1.43938 0.422106        0	-1.67928 0.492456        0

2.274	-0.959942 0.280198        0	-1.43991 0.420296        0	 -1.6799 0.490346        0

2.275	-0.960294 0.278991        0	-1.44044 0.418487        0	-1.68051 0.488234        0

2.276	-0.960644 0.277784        0	-1.44097 0.416676        0	-1.68113 0.486122        0

2.277	-0.960992 0.276577        0	-1.44149 0.414865        0	-1.68174 0.484009        0

2.278	-0.961339 0.275369        0	-1.44201 0.413053        0	-1.68234 0.481896        0

2.279	-0.961684 0.274161        0	-1.44253 0.411241        0	-1.68295 0.479781        0

2.28	-0.962028 0.272952        0	-1.44304 0.409428        0	-1.68355 0.477666        0

2.281	-0.96237 0.271743        0	-1.44355 0.407614        0	-1.68415 0.47555       0

2.282	-0.962711 0.270533        0	-1.44407 0.4058      0	-1.68474 0.473433        0

2.283	-0.96305 0.269323        0	-1.44457 0.403985        0	-1.68534 0.471316        0

2.284	-0.963388 0.268113        0	-1.44508 0.402169        0	-1.68593 0.469197        0

2.285	-0.963724 0.266902        0	-1.44559 0.400353        0	-1.68652 0.467078        0

2.286	-0.964058 0.265691        0	-1.44609 0.398536        0	 -1.6871 0.464959        0

2.287	-0.964391 0.264479        0	-1.44659 0.396719        0	-1.68769 0.462838        0

2.288	-0.964723 0.263267        0	-1.44708 0.3949      0	-1.68827 0.460717        0

2.289	-0.965053 0.262054        0	-1.44758 0.393082        0	-1.68884 0.458595        0

2.29	-0.965382 0.260842        0	-1.44807 0.391262        0	-1.68942 0.456473        0

2.291	-0.965709 0.259628        0	-1.44856 0.389442        0	-1.68999 0.454349        0

2.292	-0.966034 0.258414        0	-1.44905 0.387622        0	-1.69056 0.452225        0

2.293	-0.966358 0.2572      0	-1.44954 0.3858      0	-1.69113 0.4501      0

2.294	-0.966681 0.255986        0	-1.45002 0.383979        0	-1.69169 0.447975        0

2.295	-0.967001 0.254771        0	 -1.4505 0.382156        0	-1.69225 0.445849        0

2.296	-0.967321 0.253555        0	-1.45098 0.380333        0	-1.69281 0.443722        0

2.297	-0.967639 0.25234       0	-1.45146 0.378509        0	-1.69337 0.441594        0

2.298	-0.967955 0.251123        0	-1.45193 0.376685        0	-1.69392 0.439466        0

2.299	-0.96827 0.249907        0	-1.4524 0.37486       0	-1.69447 0.437337        0

2.3	-0.968583 0.24869       0	-1.45287 0.373035        0	-1.69502 0.435207        0

2.301	-0.968895 0.247473        0	-1.45334 0.371209        0	-1.69557 0.433077        0

2.302	-0.969205 0.246255        0	-1.45381 0.369382        0	-1.69611 0.430946        0

2.303	-0.969514 0.245037        0	-1.45427 0.367555        0	-1.69665 0.428814        0

2.304	-0.969821 0.243818        0	-1.45473 0.365727        0	-1.69719 0.426682        0

2.305	-0.970127 0.242599        0	-1.45519 0.363899        0	-1.69772 0.424549        0

2.306	-0.970431 0.24138       0	-1.45565 0.36207       0	-1.69825 0.422415        0

2.307	-0.970733 0.24016       0	-1.4561 0.36024       0	-1.69878 0.42028       0

2.308	-0.971034 0.23894       0	-1.45655 0.35841       0	-1.69931 0.418145        0

2.309	-0.971334 0.23772       0	 -1.457 0.35658       0	-1.69983 0.41601       0

2.31	-0.971632 0.236499        0	-1.45745 0.354748        0	-1.70036 0.413873        0

2.311	-0.971928 0.235278        0	-1.45789 0.352917        0	-1.70087 0.411736        0

2.312	-0.972223 0.234056        0	-1.45833 0.351084        0	-1.70139 0.409598        0

2.313	-0.972516 0.232834        0	-1.45877 0.349252        0	-1.7019 0.40746       0

2.314	-0.972808 0.231612        0	-1.45921 0.347418        0	-1.70241 0.405321        0

2.315	-0.973099 0.230389        0	-1.45965 0.345584        0	-1.70292 0.403181        0

2.316	-0.973387 0.229166        0	-1.46008 0.34375       0	-1.70343 0.401041        0

2.317	-0.973674 0.227943        0	-1.46051 0.341915        0	-1.70393 0.3989      0

2.318	-0.97396 0.226719        0	-1.46094 0.340079        0	-1.70443 0.396759        0

2.319	-0.974244 0.225495        0	-1.46137 0.338243        0	-1.70493 0.394617        0

2.32	-0.974527 0.224271        0	-1.46179 0.336406        0	-1.70542 0.392474        0

2.321	-0.974808 0.223046        0	-1.46221 0.334569        0	-1.70591 0.39033       0

2.322	-0.975087 0.221821        0	-1.46263 0.332731        0	 -1.7064 0.388186        0

2.323	-0.975365 0.220595        0	-1.46305 0.330893        0	-1.70689 0.386042        0

2.324	-0.975642 0.219369        0	-1.46346 0.329054        0	-1.70737 0.383897        0

2.325	-0.975917 0.218143        0	-1.46388 0.327215        0	-1.70785 0.381751        0

2.326	-0.97619 0.216917        0	-1.46429 0.325375        0	-1.70833 0.379604        0

2.327	-0.976462 0.21569       0	-1.46469 0.323535        0	-1.70881 0.377457        0

2.328	-0.976732 0.214463        0	 -1.4651 0.321694        0	-1.70928 0.37531       0

2.329	-0.977001 0.213235        0	 -1.4655 0.319853        0	-1.70975 0.373161        0

2.33	-0.977268 0.212007        0	 -1.4659 0.318011        0	-1.71022 0.371012        0

2.331	-0.977534 0.210779        0	 -1.4663 0.316168        0	-1.71068 0.368863        0

2.332	-0.977798 0.20955       0	 -1.4667 0.314325        0	-1.71115 0.366713        0

2.333	-0.97806 0.208321        0	-1.46709 0.312482        0	-1.71161 0.364562        0

2.334	-0.978321 0.207092        0	-1.46748 0.310638        0	-1.71206 0.362411        0

2.335	-0.978581 0.205863        0	-1.46787 0.308794        0	-1.71252 0.36026       0

2.336	-0.978839 0.204633        0	-1.46826 0.306949        0	-1.71297 0.358107        0

2.337	-0.979095 0.203403        0	-1.46864 0.305104        0	-1.71342 0.355954        0

2.338	-0.97935 0.202172        0	-1.46903 0.303258        0	-1.71386 0.353801        0

2.339	-0.979603 0.200941        0	 -1.4694 0.301412        0	-1.71431 0.351647        0

2.34	-0.979855 0.19971       0	-1.46978 0.299565        0	-1.71475 0.349492        0

2.341	-0.980105 0.198479        0	-1.47016 0.297718        0	-1.71518 0.347337        0

2.342	-0.980354 0.197247        0	-1.47053 0.29587       0	-1.71562 0.345182        0

2.343	-0.980601 0.196015        0	 -1.4709 0.294022        0	-1.71605 0.343026        0

2.344	-0.980847 0.194782        0	-1.47127 0.292173        0	-1.71648 0.340869        0

2.345	-0.981091 0.193549        0	-1.47164 0.290324        0	-1.71691 0.338712        0

2.346	-0.981333 0.192316        0	  -1.472 0.288475        0	-1.71733 0.336554        0

2.347	-0.981574 0.191083        0	-1.47236 0.286625        0	-1.71775 0.334395        0

2.348	-0.981813 0.189849        0	-1.47272 0.284774        0	-1.71817 0.332237        0

2.349	-0.982051 0.188616        0	-1.47308 0.282923        0	-1.71859 0.330077        0

2.35	-0.982287 0.187381        0	-1.47343 0.281072        0	  -1.719 0.327917        0

2.351	-0.982522 0.186147        0	-1.47378 0.27922       0	-1.71941 0.325757        0

2.352	-0.982755 0.184912        0	-1.47413 0.277368        0	-1.71982 0.323596        0

2.353	-0.982987 0.183677        0	-1.47448 0.275515        0	-1.72023 0.321434        0

2.354	-0.983217 0.182441        0	-1.47483 0.273662        0	-1.72063 0.319273        0

2.355	-0.983445 0.181206        0	-1.47517 0.271809        0	-1.72103 0.31711       0

2.356	-0.983672 0.17997       0	-1.47551 0.269955        0	-1.72143 0.314947        0

2.357	-0.983898 0.178734        0	-1.47585 0.2681      0	-1.72182 0.312784        0

2.358	-0.984121 0.177497        0	-1.47618 0.266245        0	-1.72221 0.31062       0

2.359	-0.984344 0.17626       0	-1.47652 0.26439       0	 -1.7226 0.308455        0

2.36	-0.984564 0.175023        0	-1.47685 0.262535        0	-1.72299 0.30629       0

2.361	-0.984783 0.173786        0	-1.47718 0.260679        0	-1.72337 0.304125        0

2.362	-0.985001 0.172548        0	 -1.4775 0.258822        0	-1.72375 0.301959        0

2.363	-0.985217 0.17131       0	-1.47783 0.256965        0	-1.72413 0.299793        0

2.364	-0.985432 0.170072        0	-1.47815 0.255108        0	-1.72451 0.297626        0

2.365	-0.985645 0.168833        0	-1.47847 0.25325       0	-1.72488 0.295459        0

2.366	-0.985856 0.167595        0	-1.47878 0.251392        0	-1.72525 0.293291        0

2.367	-0.986066 0.166356        0	 -1.4791 0.249534        0	-1.72562 0.291123        0

2.368	-0.986274 0.165116        0	-1.47941 0.247675        0	-1.72598 0.288954        0

2.369	-0.986481 0.163877        0	-1.47972 0.245815        0	-1.72634 0.286785        0

2.37	-0.986686 0.162637        0	-1.48003 0.243956        0	 -1.7267 0.284615        0

2.371	-0.98689 0.161397        0	-1.48033 0.242096        0	-1.72706 0.282445        0

2.372	-0.987092 0.160157        0	-1.48064 0.240235        0	-1.72741 0.280274        0

2.373	-0.987292 0.158916        0	-1.48094 0.238374        0	-1.72776 0.278104        0

2.374	-0.987491 0.157676        0	-1.48124 0.236513        0	-1.72811 0.275932        0

2.375	-0.987688 0.156434        0	-1.48153 0.234652        0	-1.72845 0.27376       0

2.376	-0.987884 0.155193        0	-1.48183 0.23279       0	 -1.7288 0.271588        0

2.377	-0.988078 0.153952        0	-1.48212 0.230927        0	-1.72914 0.269415        0

2.378	-0.988271 0.15271       0	-1.48241 0.229065        0	-1.72947 0.267242        0

2.379	-0.988462 0.151468        0	-1.48269 0.227202        0	-1.72981 0.265069        0

2.38	-0.988652 0.150226        0	-1.48298 0.225338        0	-1.73014 0.262895        0

2.381	-0.98884 0.148983        0	-1.48326 0.223475        0	-1.73047 0.26072       0

2.382	-0.989026 0.14774       0	-1.48354 0.221611        0	 -1.7308 0.258546        0

2.383	-0.989211 0.146497        0	-1.48382 0.219746        0	-1.73112 0.25637       0

2.384	-0.989394 0.145254        0	-1.48409 0.217881        0	-1.73144 0.254195        0

2.385	-0.989576 0.144011        0	-1.48436 0.216016        0	-1.73176 0.252019        0

2.386	-0.989756 0.142767        0	-1.48463 0.214151        0	-1.73207 0.249842        0

2.387	-0.989935 0.141523        0	 -1.4849 0.212285        0	-1.73239 0.247666        0

2.388	-0.990112 0.140279        0	-1.48517 0.210419        0	 -1.7327 0.245489        0

2.389	-0.990287 0.139035        0	-1.48543 0.208552        0	  -1.733 0.243311        0

2.39	-0.990461 0.13779       0	-1.48569 0.206685        0	-1.73331 0.241133        0

2.391	-0.990634 0.136546        0	-1.48595 0.204818        0	-1.73361 0.238955        0

2.392	-0.990805 0.135301        0	-1.48621 0.202951        0	-1.73391 0.236776        0

2.393	-0.990974 0.134055        0	-1.48646 0.201083        0	 -1.7342 0.234597        0

2.394	-0.991142 0.13281       0	-1.48671 0.199215        0	 -1.7345 0.232417        0

2.395	-0.991308 0.131564        0	-1.48696 0.197347        0	-1.73479 0.230238        0

2.396	-0.991472 0.130319        0	-1.48721 0.195478        0	-1.73508 0.228057        0

2.397	-0.991635 0.129073        0	-1.48745 0.193609        0	-1.73536 0.225877        0

2.398	-0.991797 0.127826        0	-1.48769 0.191739        0	-1.73564 0.223696        0

2.399	-0.991956 0.12658       0	-1.48793 0.18987       0	-1.73592 0.221515        0

2.4	-0.992115 0.125333        0	-1.48817 0.188     0	 -1.7362 0.219333        0

2.401	-0.992271 0.124086        0	-1.48841 0.18613       0	-1.73647 0.217151        0

2.402	-0.992427 0.122839        0	-1.48864 0.184259        0	-1.73675 0.214969        0

2.403	-0.99258 0.121592        0	-1.48887 0.182388        0	-1.73702 0.212786        0

2.404	-0.992732 0.120345        0	 -1.4891 0.180517        0	-1.73728 0.210603        0

2.405	-0.992883 0.119097        0	-1.48932 0.178646        0	-1.73754 0.20842       0

2.406	-0.993031 0.117849        0	-1.48955 0.176774        0	-1.73781 0.206236        0

2.407	-0.993179 0.116601        0	-1.48977 0.174902        0	-1.73806 0.204052        0

2.408	-0.993325 0.115353        0	-1.48999 0.17303       0	-1.73832 0.201868        0

2.409	-0.993469 0.114105        0	 -1.4902 0.171157        0	-1.73857 0.199684        0

2.41	-0.993611 0.112856        0	-1.49042 0.169285        0	-1.73882 0.197499        0

2.411	-0.993752 0.111608        0	-1.49063 0.167412        0	-1.73907 0.195313        0

2.412	-0.993892 0.110359        0	-1.49084 0.165538        0	-1.73931 0.193128        0

2.413	-0.99403 0.10911       0	-1.49104 0.163665        0	-1.73955 0.190942        0

2.414	-0.994166 0.107861        0	-1.49125 0.161791        0	-1.73979 0.188756        0

2.415	-0.994301 0.106611        0	-1.49145 0.159917        0	-1.74003 0.18657       0

2.416	-0.994434 0.105362        0	-1.49165 0.158042        0	-1.74026 0.184383        0

2.417	-0.994566 0.104112        0	-1.49185 0.156168        0	-1.74049 0.182196        0

2.418	-0.994696 0.102862        0	-1.49204 0.154293        0	-1.74072 0.180008        0

2.419	-0.994824 0.101612        0	-1.49224 0.152418        0	-1.74094 0.177821        0

2.42	-0.994951 0.100362        0	-1.49243 0.150543        0	-1.74116 0.175633        0

2.421	-0.995076 0.0991113         0	-1.49261 0.148667        0	-1.74138 0.173445        0

2.422	  -0.9952 0.0978608         0	 -1.4928 0.146791        0	 -1.7416 0.171256        0

2.423	-0.995322 0.0966101         0	-1.49298 0.144915        0	-1.74181 0.169068        0

2.424	-0.995443 0.0953593         0	-1.49316 0.143039        0	-1.74203 0.166879        0

2.425	-0.995562 0.0941083         0	-1.49334 0.141162        0	-1.74223 0.16469       0

2.426	-0.995679 0.0928572         0	-1.49352 0.139286        0	-1.74244 0.1625      0

2.427	-0.995795 0.0916059         0	-1.49369 0.137409        0	-1.74264 0.16031       0

2.428	 -0.99591 0.0903545         0	-1.49386 0.135532        0	-1.74284 0.15812       0

2.429	-0.996022 0.0891029         0	-1.49403 0.133654        0	-1.74304 0.15593       0

2.43	-0.996134 0.0878512         0	 -1.4942 0.131777        0	-1.74323 0.15374       0

2.431	-0.996243 0.0865993         0	-1.49436 0.129899        0	-1.74343 0.151549        0

2.432	-0.996351 0.0853474         0	-1.49453 0.128021        0	-1.74361 0.149358        0

2.433	-0.996458 0.0840952         0	-1.49469 0.126143        0	 -1.7438 0.147167        0

2.434	-0.996563 0.082843        0	-1.49484 0.124264        0	-1.74398 0.144975        0

2.435	-0.996666 0.0815906         0	  -1.495 0.122386        0	-1.74417 0.142784        0

2.436	-0.996768 0.0803381         0	-1.49515 0.120507        0	-1.74434 0.140592        0

2.437	-0.996868 0.0790855         0	 -1.4953 0.118628        0	-1.74452 0.1384      0

2.438	-0.996966 0.0778327         0	-1.49545 0.116749        0	-1.74469 0.136207        0

2.439	-0.997063 0.0765798         0	-1.4956 0.11487       0	-1.74486 0.134015        0

2.44	-0.997159 0.0753268         0	-1.49574 0.11299       0	-1.74503 0.131822        0

2.441	-0.997253 0.0740737         0	-1.49588 0.111111        0	-1.74519 0.129629        0

2.442	-0.997345 0.0728204         0	-1.49602 0.109231        0	-1.74535 0.127436        0

2.443	-0.997436 0.0715671         0	-1.49615 0.107351        0	-1.74551 0.125242        0

2.444	-0.997525 0.0703136         0	-1.49629 0.10547       0	-1.74567 0.123049        0

2.445	-0.997613 0.06906       0	-1.49642 0.10359       0	-1.74582 0.120855        0

2.446	-0.997699 0.0678063         0	-1.49655 0.10171       0	-1.74597 0.118661        0

2.447	-0.997783 0.0665525         0	 -1.49667 0.0998288         0	-1.74612 0.116467        0

2.448	-0.997866 0.0652986         0	  -1.4968 0.0979479         0	-1.74627 0.114273        0

2.449	-0.997947 0.0640446         0	 -1.49692 0.0960669         0	-1.74641 0.112078        0

2.45	-0.998027 0.0627905         0	 -1.49704 0.0941858         0	-1.74655 0.109883        0

2.451	-0.998105 0.0615363         0	 -1.49716 0.0923045         0	-1.74668 0.107689        0

2.452	-0.998181 0.060282        0	-1.49727 0.090423        0	-1.74682 0.105494        0

2.453	-0.998256 0.0590276         0	 -1.49738 0.0885414         0	-1.74695 0.103298        0

2.454	 -0.99833 0.0577731         0	 -1.49749 0.0866597         0	-1.74708 0.101103        0

2.455	-0.998402 0.0565185         0	  -1.4976 0.0847778         0	  -1.7472 0.0989074         0

2.456	-0.998472 0.0552639         0	 -1.49771 0.0828958         0	 -1.74733 0.0967118         0

2.457	 -0.99854 0.0540091         0	 -1.49781 0.0810137         0	 -1.74745 0.0945159         0

2.458	-0.998608 0.0527543         0	 -1.49791 0.0791314         0	 -1.74756 0.0923199         0

2.459	-0.998673 0.0514993         0	-1.49801 0.077249        0	 -1.74768 0.0901238         0

2.46	-0.998737 0.0502443         0	 -1.49811 0.0753665         0	 -1.74779 0.0879276         0

2.461	-0.998799 0.0489892         0	  -1.4982 0.0734838         0	  -1.7479 0.0857312         0

2.462	 -0.99886 0.0477341         0	 -1.49829 0.0716011         0	 -1.74801 0.0835346         0

2.463	-0.998919 0.0464788         0	 -1.49838 0.0697182         0	 -1.74811 0.0813379         0

2.464	-0.998977 0.0452235         0	 -1.49847 0.0678353         0	 -1.74821 0.0791411         0

2.465	-0.999033 0.0439681         0	 -1.49855 0.0659522         0	 -1.74831 0.0769442         0

2.466	-0.999087 0.0427127         0	-1.49863 0.064069        0	  -1.7484 0.0747472         0

2.467	 -0.99914 0.0414571         0	 -1.49871 0.0621857         0	-1.7485 0.07255       0

2.468	-0.999192 0.0402015         0	 -1.49879 0.0603023         0	 -1.74859 0.0703527         0

2.469	-0.999241 0.0389459         0	 -1.49886 0.0584188         0	 -1.74867 0.0681553         0

2.47	-0.999289 0.0376902         0	 -1.49893 0.0565353         0	 -1.74876 0.0659578         0

2.471	-0.999336 0.0364344         0	   -1.499 0.0546516         0	 -1.74884 0.0637602         0

2.472	-0.999381 0.0351786         0	 -1.49907 0.0527679         0	 -1.74892 0.0615625         0

2.473	-0.999424 0.0339227         0	-1.49914 0.050884        0	 -1.74899 0.0593647         0

2.474	-0.999466 0.0326668         0	  -1.4992 0.0490001         0	 -1.74907 0.0571668         0

2.475	-0.999507 0.0314108         0	 -1.49926 0.0471161         0	 -1.74914 0.0549688         0

2.476	-0.999545 0.0301547         0	 -1.49932 0.0452321         0	  -1.7492 0.0527708         0

2.477	-0.999582 0.0288986         0	 -1.49937 0.0433479         0	 -1.74927 0.0505726         0

2.478	-0.999618 0.0276425         0	 -1.49943 0.0414637         0	 -1.74933 0.0483744         0

2.479	-0.999652 0.0263863         0	 -1.49948 0.0395795         0	 -1.74939 0.0461761         0

